Optimizer,learning_rate,epoch,loss
Adam,5.70e-03,2,6452918
Adam,5.70e-03,3,6327984
Adam,5.80e-03,1,6563851
Adam,5.80e-03,2,6447507
Adam,5.80e-03,3,6318950
Adam,5.90e-03,1,6561577
Adam,5.90e-03,2,6442037
Adam,5.90e-03,3,6309812
Adam,6.00e-03,1,6559282
Adam,6.00e-03,2,6436509
Adam,6.00e-03,3,6300571
Adam,6.10e-03,1,6556966
Adam,6.10e-03,2,6430923
Adam,6.10e-03,3,6291228
Adam,6.20e-03,1,6554631
Adam,6.20e-03,2,6425278
Adam,6.20e-03,3,6281784
Adam,6.30e-03,1,6552275
Adam,6.30e-03,2,6419575
Adam,6.30e-03,3,6272240
Adam,6.40e-03,1,6549900
Adam,6.40e-03,2,6413813
Adam,6.40e-03,3,6262594
Adam,6.50e-03,1,6547503
Adam,6.50e-03,2,6407997
Adam,6.50e-03,3,6252848
Adam,6.60e-03,1,6545086
Adam,6.60e-03,2,6402120
Adam,6.60e-03,3,6243002
Adam,6.70e-03,1,6542649
Adam,6.70e-03,2,6396187
Adam,6.70e-03,3,6233057
Adam,6.80e-03,1,6540194
Adam,6.80e-03,2,6390196
Adam,6.80e-03,3,6223013
Adam,6.90e-03,1,6537718
Adam,6.90e-03,2,6384148
Adam,6.90e-03,3,6212870
Adam,7.00e-03,1,6535221
Adam,7.00e-03,2,6378044
Adam,7.00e-03,3,6202631
Adam,7.10e-03,1,6532703
Adam,7.10e-03,2,6371882
Adam,7.10e-03,3,6192294
Adam,7.20e-03,1,6530166
Adam,7.20e-03,2,6365664
Adam,7.20e-03,3,6181862
Adam,7.30e-03,1,6527610
Adam,7.30e-03,2,6359389
Adam,7.30e-03,3,6171333
Adam,7.40e-03,1,6525034
Adam,7.40e-03,2,6353059
Adam,7.40e-03,3,6160708
Adam,7.50e-03,1,6522438
Adam,7.50e-03,2,6346672
Adam,7.50e-03,3,6149987
Adam,7.60e-03,1,6519821
Adam,7.60e-03,2,6340230
Adam,7.60e-03,3,6139173
Adam,7.70e-03,1,6517183
Adam,7.70e-03,2,6333731
Adam,7.70e-03,3,6128266
Adam,7.80e-03,1,6514527
Adam,7.80e-03,2,6327177
Adam,7.80e-03,3,6117264
Adam,7.90e-03,1,6511851
Adam,7.90e-03,2,6320568
Adam,7.90e-03,3,6106170
Adam,8.00e-03,1,6509156
Adam,8.00e-03,2,6313902
Adam,8.00e-03,3,6094983
Adam,8.10e-03,1,6506440
Adam,8.10e-03,2,6307182
Adam,8.10e-03,3,6083707
Adam,8.20e-03,1,6503704
Adam,8.20e-03,2,6300408
Adam,8.20e-03,3,6072338
Adam,8.30e-03,1,6500950
Adam,8.30e-03,2,6293579
Adam,8.30e-03,3,6060878
Adam,8.40e-03,1,6498176
Adam,8.40e-03,2,6286695
Adam,8.40e-03,3,6049329
Adam,8.50e-03,1,6495381
Adam,8.50e-03,2,6279757
Adam,8.50e-03,3,6037691
Adam,8.60e-03,1,6492565
Adam,8.60e-03,2,6272764
Adam,8.60e-03,3,6025964
Adam,8.70e-03,1,6489731
Adam,8.70e-03,2,6265718
Adam,8.70e-03,3,6014149
Adam,8.80e-03,1,6486878
Adam,8.80e-03,2,6258618
Adam,8.80e-03,3,6002245
Adam,8.90e-03,1,6484006
Adam,8.90e-03,2,6251465
Adam,8.90e-03,3,5990258
Adam,9.00e-03,1,6481113
