Optimizer,learning_rate,epoch,loss
Nadam,5.00e-03,55,1235273
Nadam,5.00e-03,56,1274451
Nadam,5.00e-03,57,1241282
Nadam,5.00e-03,58,1281857
Nadam,5.00e-03,59,1247262
Nadam,5.00e-03,60,1289248
Nadam,5.00e-03,61,1253217
Nadam,5.00e-03,62,1296628
Nadam,5.00e-03,63,1259141
Nadam,5.00e-03,64,1303999
Nadam,5.00e-03,65,1265043
Nadam,5.00e-03,66,1311361
Nadam,5.00e-03,67,1270924
Nadam,5.00e-03,68,1318720
Nadam,5.00e-03,69,1276780
Nadam,5.00e-03,70,1326069
Nadam,5.00e-03,71,1282624
Nadam,5.00e-03,72,1333404
Nadam,5.00e-03,73,1288451
Nadam,5.00e-03,74,1340719
Nadam,5.00e-03,75,1294254
Nadam,5.00e-03,76,1348031
Nadam,5.00e-03,77,1300041
Nadam,5.00e-03,78,1355320
Nadam,5.00e-03,79,1305793
Nadam,5.00e-03,80,1362576
Nadam,5.00e-03,81,1311521
Nadam,5.00e-03,82,1369803
Nadam,5.00e-03,83,1317226
Nadam,5.00e-03,84,1377000
Nadam,5.00e-03,85,1322896
Nadam,5.00e-03,86,1384179
Nadam,5.00e-03,87,1328537
Nadam,5.00e-03,88,1391336
Nadam,5.00e-03,89,1334155
Nadam,5.00e-03,90,1398471
Nadam,5.00e-03,91,1339746
Nadam,5.00e-03,92,1405572
Nadam,5.00e-03,93,1345302
Nadam,5.00e-03,94,1412643
Nadam,5.00e-03,95,1350825
Nadam,5.00e-03,96,1419687
Nadam,5.00e-03,97,1356309
Nadam,5.00e-03,98,1426704
Nadam,5.00e-03,99,1361751
Nadam,5.00e-03,100,1433687
Nadam,1.00e-03,1,6659990
Nadam,1.00e-03,2,6647597
Nadam,1.00e-03,3,6633037
Nadam,1.00e-03,4,6614752
Nadam,1.00e-03,5,6591674
Nadam,1.00e-03,6,6562864
Nadam,1.00e-03,7,6527436
Nadam,1.00e-03,8,6484567
Nadam,1.00e-03,9,6433485
Nadam,1.00e-03,10,6373472
Nadam,1.00e-03,11,6303877
Nadam,1.00e-03,12,6224126
Nadam,1.00e-03,13,6133735
Nadam,1.00e-03,14,6032325
Nadam,1.00e-03,15,5919635
Nadam,1.00e-03,16,5795548
Nadam,1.00e-03,17,5660100
Nadam,1.00e-03,18,5513509
Nadam,1.00e-03,19,5356193
Nadam,1.00e-03,20,5188787
Nadam,1.00e-03,21,5012174
Nadam,1.00e-03,22,4827511
Nadam,1.00e-03,23,4636244
Nadam,1.00e-03,24,4440151
Nadam,1.00e-03,25,4241352
Nadam,1.00e-03,26,4042354
Nadam,1.00e-03,27,3846070
Nadam,1.00e-03,28,3655811
Nadam,1.00e-03,29,3474915
Nadam,1.00e-03,30,3305674
Nadam,1.00e-03,31,3148536
Nadam,1.00e-03,32,3003070
Nadam,1.00e-03,33,2868740
Nadam,1.00e-03,34,2744655
Nadam,1.00e-03,35,2629254
Nadam,1.00e-03,36,2521300
Nadam,1.00e-03,37,2420423
Nadam,1.00e-03,38,2325642
Nadam,1.00e-03,39,2236516
Nadam,1.00e-03,40,2152298
Nadam,1.00e-03,41,2072754
Nadam,1.00e-03,42,1996978
Nadam,1.00e-03,43,1925654
Nadam,1.00e-03,44,1857063
Nadam,1.00e-03,45,1793054
Nadam,1.00e-03,46,1731125
Nadam,1.00e-03,47,1673978
Nadam,1.00e-03,48,1618254
Nadam,1.00e-03,49,1567392
Nadam,1.00e-03,50,1517514
Nadam,1.00e-03,51,1472449
Nadam,1.00e-03,52,1428438
Nadam,1.00e-03,53,1388967
Nadam,1.00e-03,54,1349904
Nadam,1.00e-03,55,1315617
Nadam,1.00e-03,56,1280799
Nadam,1.00e-03,57,1251011
Nadam,1.00e-03,58,1220174
Nadam,1.00e-03,59,1194362
Nadam,1.00e-03,60,1167103
Nadam,1.00e-03,61,1144020
Nadam,1.00e-03,62,1119490
Nadam,1.00e-03,63,1098915
Nadam,1.00e-03,64,1077012
Nadam,1.00e-03,65,1058756
Nadam,1.00e-03,66,1039339
Nadam,1.00e-03,67,1023403
Nadam,1.00e-03,68,1006255
Nadam,1.00e-03,69,992755
