Optimizer,learning_rate,epoch,loss
Adamax,5.00e-02,55,993272
Adamax,5.00e-02,56,988469
Adamax,5.00e-02,57,988577
Adamax,5.00e-02,58,983560
Adamax,5.00e-02,59,983352
Adamax,5.00e-02,60,978159
Adamax,5.00e-02,61,977727
Adamax,5.00e-02,62,972432
Adamax,5.00e-02,63,971747
Adamax,5.00e-02,64,966368
Adamax,5.00e-02,65,965354
Adamax,5.00e-02,66,959934
Adamax,5.00e-02,67,958556
Adamax,5.00e-02,68,953076
Adamax,5.00e-02,69,951357
Adamax,5.00e-02,70,945997
Adamax,5.00e-02,71,943859
Adamax,5.00e-02,72,938534
Adamax,5.00e-02,73,936054
Adamax,5.00e-02,74,930786
Adamax,5.00e-02,75,928004
Adamax,5.00e-02,76,922818
Adamax,5.00e-02,77,919689
Adamax,5.00e-02,78,914529
Adamax,5.00e-02,79,911133
Adamax,5.00e-02,80,906139
Adamax,5.00e-02,81,902450
Adamax,5.00e-02,82,897572
Adamax,5.00e-02,83,893593
Adamax,5.00e-02,84,888851
Adamax,5.00e-02,85,884688
Adamax,5.00e-02,86,880036
Adamax,5.00e-02,87,875684
Adamax,5.00e-02,88,871172
Adamax,5.00e-02,89,866689
Adamax,5.00e-02,90,862358
Adamax,5.00e-02,91,857662
Adamax,5.00e-02,92,853484
Adamax,5.00e-02,93,848662
Adamax,5.00e-02,94,844541
Adamax,5.00e-02,95,839631
Adamax,5.00e-02,96,835636
Adamax,5.00e-02,97,830592
Adamax,5.00e-02,98,826608
Adamax,5.00e-02,99,821550
Adamax,5.00e-02,100,817655
