Optimizer,learning_rate,epoch,loss
Adam,1.00e-02,65,897196
Adam,1.00e-02,66,891126
Adam,1.00e-02,67,885521
Adam,1.00e-02,68,879214
Adam,1.00e-02,69,873777
Adam,1.00e-02,70,867241
Adam,1.00e-02,71,861835
Adam,1.00e-02,72,855210
Adam,1.00e-02,73,849845
Adam,1.00e-02,74,843000
Adam,1.00e-02,75,837653
Adam,1.00e-02,76,830582
Adam,1.00e-02,77,825318
Adam,1.00e-02,78,817902
Adam,1.00e-02,79,812593
Adam,1.00e-02,80,804991
Adam,1.00e-02,81,799588
Adam,1.00e-02,82,791783
Adam,1.00e-02,83,786372
Adam,1.00e-02,84,778458
Adam,1.00e-02,85,773093
Adam,1.00e-02,86,765127
Adam,1.00e-02,87,759826
Adam,1.00e-02,88,751993
Adam,1.00e-02,89,746864
Adam,1.00e-02,90,739237
Adam,1.00e-02,91,734276
Adam,1.00e-02,92,726963
Adam,1.00e-02,93,722232
Adam,1.00e-02,94,715333
Adam,1.00e-02,95,710725
Adam,1.00e-02,96,704228
Adam,1.00e-02,97,699701
Adam,1.00e-02,98,693580
Adam,1.00e-02,99,689123
Adam,1.00e-02,100,683284
Adam,5.00e-03,1,6660872
Adam,5.00e-03,2,6581623
Adam,5.00e-03,3,6489448
Adam,5.00e-03,4,6388616
Adam,5.00e-03,5,6280256
Adam,5.00e-03,6,6164865
Adam,5.00e-03,7,6042733
Adam,5.00e-03,8,5914098
Adam,5.00e-03,9,5779189
Adam,5.00e-03,10,5638270
Adam,5.00e-03,11,5491655
Adam,5.00e-03,12,5339724
Adam,5.00e-03,13,5182943
Adam,5.00e-03,14,5021870
Adam,5.00e-03,15,4857167
Adam,5.00e-03,16,4689623
Adam,5.00e-03,17,4520150
Adam,5.00e-03,18,4349810
Adam,5.00e-03,19,4179821
Adam,5.00e-03,20,4011576
Adam,5.00e-03,21,3846648
Adam,5.00e-03,22,3686783
Adam,5.00e-03,23,3533730
Adam,5.00e-03,24,3388841
Adam,5.00e-03,25,3252617
Adam,5.00e-03,26,3124905
Adam,5.00e-03,27,3005438
Adam,5.00e-03,28,2893678
Adam,5.00e-03,29,2789030
Adam,5.00e-03,30,2690684
Adam,5.00e-03,31,2597695
Adam,5.00e-03,32,2509882
Adam,5.00e-03,33,2426554
Adam,5.00e-03,34,2347318
Adam,5.00e-03,35,2272026
Adam,5.00e-03,36,2200106
Adam,5.00e-03,37,2131339
Adam,5.00e-03,38,2065561
Adam,5.00e-03,39,2002263
Adam,5.00e-03,40,1941785
Adam,5.00e-03,41,1883334
Adam,5.00e-03,42,1827512
Adam,5.00e-03,43,1773476
Adam,5.00e-03,44,1721966
Adam,5.00e-03,45,1671951
Adam,5.00e-03,46,1624367
Adam,5.00e-03,47,1578049
Adam,5.00e-03,48,1534107
Adam,5.00e-03,49,1491269
Adam,5.00e-03,50,1450839
Adam,5.00e-03,51,1411440
Adam,5.00e-03,52,1374368
Adam,5.00e-03,53,1338173
Adam,5.00e-03,54,1304129
Adam,5.00e-03,55,1270862
Adam,5.00e-03,56,1239515
Adam,5.00e-03,57,1209051
Adam,5.00e-03,58,1180470
Adam,5.00e-03,59,1152787
Adam,5.00e-03,60,1126539
Adam,5.00e-03,61,1100932
Adam,5.00e-03,62,1076341
Adam,5.00e-03,63,1052620
Adam,5.00e-03,64,1029914
Adam,5.00e-03,65,1008111
Adam,5.00e-03,66,987183
Adam,5.00e-03,67,967163
Adam,5.00e-03,68,948320
Adam,5.00e-03,69,930412
Adam,5.00e-03,70,914063
Adam,5.00e-03,71,898451
Adam,5.00e-03,72,884300
Adam,5.00e-03,73,870563
Adam,5.00e-03,74,858075
Adam,5.00e-03,75,845912
Adam,5.00e-03,76,834853
Adam,5.00e-03,77,824061
Adam,5.00e-03,78,814285
Adam,5.00e-03,79,804713
Adam,5.00e-03,80,796055
Adam,5.00e-03,81,787586
Adam,5.00e-03,82,780005
Adam,5.00e-03,83,772554
Adam,5.00e-03,84,765895
Adam,5.00e-03,85,759276
Adam,5.00e-03,86,752851
Adam,5.00e-03,87,746845
Adam,5.00e-03,88,740338
Adam,5.00e-03,89,734856
Adam,5.00e-03,90,728166
Adam,5.00e-03,91,723204
Adam,5.00e-03,92,716158
Adam,5.00e-03,93,711582
Adam,5.00e-03,94,704314
Adam,5.00e-03,95,700120
Adam,5.00e-03,96,692550
Adam,5.00e-03,97,688700
Adam,5.00e-03,98,681011
Adam,5.00e-03,99,677601
Adam,5.00e-03,100,669796
Adam,1.00e-03,1,6660625
Adam,1.00e-03,2,6648950
Adam,1.00e-03,3,6638897
Adam,1.00e-03,4,6629345
Adam,1.00e-03,5,6619917
Adam,1.00e-03,6,6610429
Adam,1.00e-03,7,6600772
Adam,1.00e-03,8,6590870
Adam,1.00e-03,9,6580667
Adam,1.00e-03,10,6570117
Adam,1.00e-03,11,6559180
Adam,1.00e-03,12,6547825
Adam,1.00e-03,13,6536019
Adam,1.00e-03,14,6523734
Adam,1.00e-03,15,6510943
Adam,1.00e-03,16,6497622
Adam,1.00e-03,17,6483745
Adam,1.00e-03,18,6469288
Adam,1.00e-03,19,6454228
Adam,1.00e-03,20,6438544
Adam,1.00e-03,21,6422214
Adam,1.00e-03,22,6405217
Adam,1.00e-03,23,6387531
Adam,1.00e-03,24,6369138
Adam,1.00e-03,25,6350017
Adam,1.00e-03,26,6330148
Adam,1.00e-03,27,6309514
Adam,1.00e-03,28,6288099
Adam,1.00e-03,29,6265883
Adam,1.00e-03,30,6242851
Adam,1.00e-03,31,6218984
Adam,1.00e-03,32,6194271
Adam,1.00e-03,33,6168697
Adam,1.00e-03,34,6142245
Adam,1.00e-03,35,6114907
Adam,1.00e-03,36,6086667
Adam,1.00e-03,37,6057518
Adam,1.00e-03,38,6027446
Adam,1.00e-03,39,5996444
Adam,1.00e-03,40,5964506
Adam,1.00e-03,41,5931622
Adam,1.00e-03,42,5897788
Adam,1.00e-03,43,5862998
Adam,1.00e-03,44,5827252
Adam,1.00e-03,45,5790544
Adam,1.00e-03,46,5752875
Adam,1.00e-03,47,5714246
Adam,1.00e-03,48,5674659
Adam,1.00e-03,49,5634117
Adam,1.00e-03,50,5592627
Adam,1.00e-03,51,5550192
Adam,1.00e-03,52,5506823
Adam,1.00e-03,53,5462529
Adam,1.00e-03,54,5417323
Adam,1.00e-03,55,5371215
Adam,1.00e-03,56,5324223
Adam,1.00e-03,57,5276363
Adam,1.00e-03,58,5227654
Adam,1.00e-03,59,5178117
Adam,1.00e-03,60,5127775
Adam,1.00e-03,61,5076653
Adam,1.00e-03,62,5024778
Adam,1.00e-03,63,4972180
Adam,1.00e-03,64,4918890
Adam,1.00e-03,65,4864942
Adam,1.00e-03,66,4810373
Adam,1.00e-03,67,4755220
Adam,1.00e-03,68,4699527
Adam,1.00e-03,69,4643335
Adam,1.00e-03,70,4586694
Adam,1.00e-03,71,4529650
Adam,1.00e-03,72,4472257
Adam,1.00e-03,73,4414568
Adam,1.00e-03,74,4356643
Adam,1.00e-03,75,4298539
Adam,1.00e-03,76,4240324
Adam,1.00e-03,77,4182062
Adam,1.00e-03,78,4123824
Adam,1.00e-03,79,4065683
Adam,1.00e-03,80,4007715
Adam,1.00e-03,81,3950001
Adam,1.00e-03,82,3892620
Adam,1.00e-03,83,3835661
Adam,1.00e-03,84,3779211
Adam,1.00e-03,85,3723356
Adam,1.00e-03,86,3668182
Adam,1.00e-03,87,3613769
Adam,1.00e-03,88,3560194
Adam,1.00e-03,89,3507521
Adam,1.00e-03,90,3455804
Adam,1.00e-03,91,3405077
Adam,1.00e-03,92,3355366
Adam,1.00e-03,93,3306698
Adam,1.00e-03,94,3259071
Adam,1.00e-03,95,3212490
Adam,1.00e-03,96,3166947
Adam,1.00e-03,97,3122433
Adam,1.00e-03,98,3078944
Adam,1.00e-03,99,3036451
Adam,1.00e-03,100,2994927
Adam,5.00e-04,1,6660630
Adam,5.00e-04,2,6655054
Adam,5.00e-04,3,6650562
Adam,5.00e-04,4,6646476
Adam,5.00e-04,5,6642572
Adam,5.00e-04,6,6638746
Adam,5.00e-04,7,6634939
Adam,5.00e-04,8,6631111
Adam,5.00e-04,9,6627234
Adam,5.00e-04,10,6623285
Adam,5.00e-04,11,6619249
Adam,5.00e-04,12,6615114
Adam,5.00e-04,13,6610863
Adam,5.00e-04,14,6606487
Adam,5.00e-04,15,6601975
Adam,5.00e-04,16,6597320
Adam,5.00e-04,17,6592512
Adam,5.00e-04,18,6587545
Adam,5.00e-04,19,6582408
Adam,5.00e-04,20,6577095
Adam,5.00e-04,21,6571602
Adam,5.00e-04,22,6565916
Adam,5.00e-04,23,6560033
Adam,5.00e-04,24,6553948
Adam,5.00e-04,25,6547653
Adam,5.00e-04,26,6541140
Adam,5.00e-04,27,6534405
Adam,5.00e-04,28,6527441
Adam,5.00e-04,29,6520241
Adam,5.00e-04,30,6512802
Adam,5.00e-04,31,6505113
Adam,5.00e-04,32,6497174
Adam,5.00e-04,33,6488975
Adam,5.00e-04,34,6480513
Adam,5.00e-04,35,6471779
Adam,5.00e-04,36,6462771
Adam,5.00e-04,37,6453481
Adam,5.00e-04,38,6443907
Adam,5.00e-04,39,6434041
Adam,5.00e-04,40,6423879
Adam,5.00e-04,41,6413416
Adam,5.00e-04,42,6402645
Adam,5.00e-04,43,6391564
Adam,5.00e-04,44,6380168
Adam,5.00e-04,45,6368450
Adam,5.00e-04,46,6356408
Adam,5.00e-04,47,6344037
Adam,5.00e-04,48,6331332
Adam,5.00e-04,49,6318289
Adam,5.00e-04,50,6304905
Adam,5.00e-04,51,6291175
Adam,5.00e-04,52,6277095
Adam,5.00e-04,53,6262662
Adam,5.00e-04,54,6247871
Adam,5.00e-04,55,6232721
Adam,5.00e-04,56,6217206
Adam,5.00e-04,57,6201326
Adam,5.00e-04,58,6185074
Adam,5.00e-04,59,6168451
Adam,5.00e-04,60,6151453
Adam,5.00e-04,61,6134075
Adam,5.00e-04,62,6116317
Adam,5.00e-04,63,6098177
Adam,5.00e-04,64,6079652
Adam,5.00e-04,65,6060739
Adam,5.00e-04,66,6041437
Adam,5.00e-04,67,6021746
Adam,5.00e-04,68,6001664
Adam,5.00e-04,69,5981187
Adam,5.00e-04,70,5960315
Adam,5.00e-04,71,5939051
Adam,5.00e-04,72,5917389
Adam,5.00e-04,73,5895331
Adam,5.00e-04,74,5872875
Adam,5.00e-04,75,5850024
Adam,5.00e-04,76,5826776
Adam,5.00e-04,77,5803131
Adam,5.00e-04,78,5779089
Adam,5.00e-04,79,5754653
Adam,5.00e-04,80,5729823
Adam,5.00e-04,81,5704599
Adam,5.00e-04,82,5678983
Adam,5.00e-04,83,5652977
Adam,5.00e-04,84,5626583
Adam,5.00e-04,85,5599803
Adam,5.00e-04,86,5572638
Adam,5.00e-04,87,5545092
Adam,5.00e-04,88,5517167
Adam,5.00e-04,89,5488869
Adam,5.00e-04,90,5460198
Adam,5.00e-04,91,5431160
Adam,5.00e-04,92,5401756
Adam,5.00e-04,93,5371993
Adam,5.00e-04,94,5341875
Adam,5.00e-04,95,5311407
Adam,5.00e-04,96,5280593
Adam,5.00e-04,97,5249440
Adam,5.00e-04,98,5217952
Adam,5.00e-04,99,5186137
Adam,5.00e-04,100,5153999
Adam,1.00e-04,1,6660261
Adam,1.00e-04,2,6659188
Adam,1.00e-04,3,6658375
Adam,1.00e-04,4,6657669
Adam,1.00e-04,5,6657019
Adam,1.00e-04,6,6656402
Adam,1.00e-04,7,6655805
Adam,1.00e-04,8,6655223
Adam,1.00e-04,9,6654645
Adam,1.00e-04,10,6654071
Adam,1.00e-04,11,6653497
Adam,1.00e-04,12,6652922
Adam,1.00e-04,13,6652341
Adam,1.00e-04,14,6651756
Adam,1.00e-04,15,6651164
Adam,1.00e-04,16,6650565
Adam,1.00e-04,17,6649955
Adam,1.00e-04,18,6649337
Adam,1.00e-04,19,6648708
Adam,1.00e-04,20,6648068
Adam,1.00e-04,21,6647415
Adam,1.00e-04,22,6646752
Adam,1.00e-04,23,6646074
Adam,1.00e-04,24,6645383
Adam,1.00e-04,25,6644680
Adam,1.00e-04,26,6643961
Adam,1.00e-04,27,6643228
Adam,1.00e-04,28,6642480
Adam,1.00e-04,29,6641717
Adam,1.00e-04,30,6640940
Adam,1.00e-04,31,6640146
Adam,1.00e-04,32,6639334
Adam,1.00e-04,33,6638506
Adam,1.00e-04,34,6637662
Adam,1.00e-04,35,6636802
Adam,1.00e-04,36,6635922
Adam,1.00e-04,37,6635027
Adam,1.00e-04,38,6634112
Adam,1.00e-04,39,6633179
Adam,1.00e-04,40,6632229
Adam,1.00e-04,41,6631260
Adam,1.00e-04,42,6630271
Adam,1.00e-04,43,6629264
Adam,1.00e-04,44,6628237
Adam,1.00e-04,45,6627191
Adam,1.00e-04,46,6626125
Adam,1.00e-04,47,6625038
Adam,1.00e-04,48,6623934
Adam,1.00e-04,49,6622805
Adam,1.00e-04,50,6621658
Adam,1.00e-04,51,6620489
Adam,1.00e-04,52,6619299
Adam,1.00e-04,53,6618089
Adam,1.00e-04,54,6616858
Adam,1.00e-04,55,6615603
Adam,1.00e-04,56,6614327
Adam,1.00e-04,57,6613030
Adam,1.00e-04,58,6611708
Adam,1.00e-04,59,6610365
Adam,1.00e-04,60,6609000
Adam,1.00e-04,61,6607612
Adam,1.00e-04,62,6606199
Adam,1.00e-04,63,6604765
Adam,1.00e-04,64,6603305
Adam,1.00e-04,65,6601823
Adam,1.00e-04,66,6600317
Adam,1.00e-04,67,6598786
Adam,1.00e-04,68,6597231
Adam,1.00e-04,69,6595652
Adam,1.00e-04,70,6594048
Adam,1.00e-04,71,6592419
Adam,1.00e-04,72,6590764
Adam,1.00e-04,73,6589085
Adam,1.00e-04,74,6587381
Adam,1.00e-04,75,6585650
Adam,1.00e-04,76,6583893
Adam,1.00e-04,77,6582110
Adam,1.00e-04,78,6580301
Adam,1.00e-04,79,6578465
Adam,1.00e-04,80,6576604
Adam,1.00e-04,81,6574715
Adam,1.00e-04,82,6572798
Adam,1.00e-04,83,6570855
Adam,1.00e-04,84,6568884
Adam,1.00e-04,85,6566886
Adam,1.00e-04,86,6564860
Adam,1.00e-04,87,6562806
Adam,1.00e-04,88,6560722
Adam,1.00e-04,89,6558612
Adam,1.00e-04,90,6556471
Adam,1.00e-04,91,6554303
Adam,1.00e-04,92,6552106
Adam,1.00e-04,93,6549880
Adam,1.00e-04,94,6547624
Adam,1.00e-04,95,6545338
Adam,1.00e-04,96,6543023
Adam,1.00e-04,97,6540678
Adam,1.00e-04,98,6538304
Adam,1.00e-04,99,6535898
Adam,1.00e-04,100,6533463
