Optimizer,learning_rate,epoch,loss
Ftrl,1.00e-01,46,3911419
Ftrl,1.00e-01,47,8413839
Ftrl,1.00e-01,48,3870026
Ftrl,1.00e-01,49,8379646
Ftrl,1.00e-01,50,3898558
Ftrl,1.00e-01,51,7596496
Ftrl,1.00e-01,52,3678849
Ftrl,1.00e-01,53,7253958
Ftrl,1.00e-01,54,3923076
Ftrl,1.00e-01,55,6865850
Ftrl,1.00e-01,56,4056622
Ftrl,1.00e-01,57,6094814
Ftrl,1.00e-01,58,4149455
Ftrl,1.00e-01,59,5317969
Ftrl,1.00e-01,60,4498699
Ftrl,1.00e-01,61,4517495
Ftrl,1.00e-01,62,4561949
Ftrl,1.00e-01,63,4296227
Ftrl,1.00e-01,64,4160044
Ftrl,1.00e-01,65,3927895
Ftrl,1.00e-01,66,4377396
Ftrl,1.00e-01,67,3374438
Ftrl,1.00e-01,68,4826251
Ftrl,1.00e-01,69,3026259
Ftrl,1.00e-01,70,4793436
Ftrl,1.00e-01,71,2966591
Ftrl,1.00e-01,72,4711728
Ftrl,1.00e-01,73,2555805
Ftrl,1.00e-01,74,4887284
Ftrl,1.00e-01,75,2476911
Ftrl,1.00e-01,76,5035728
Ftrl,1.00e-01,77,2112014
Ftrl,1.00e-01,78,5039463
Ftrl,1.00e-01,79,2047518
Ftrl,1.00e-01,80,4872982
Ftrl,1.00e-01,81,2028895
Ftrl,1.00e-01,82,5266729
Ftrl,1.00e-01,83,1854109
Ftrl,1.00e-01,84,4957614
Ftrl,1.00e-01,85,1900711
Ftrl,1.00e-01,86,4679966
Ftrl,1.00e-01,87,1698422
Ftrl,1.00e-01,88,4515816
Ftrl,1.00e-01,89,1872038
Ftrl,1.00e-01,90,4308162
Ftrl,1.00e-01,91,1834227
Ftrl,1.00e-01,92,4314715
Ftrl,1.00e-01,93,1808037
Ftrl,1.00e-01,94,4141092
Ftrl,1.00e-01,95,1724043
Ftrl,1.00e-01,96,4114819
Ftrl,1.00e-01,97,1723884
Ftrl,1.00e-01,98,4059999
Ftrl,1.00e-01,99,1676411
Ftrl,1.00e-01,100,3931831
Ftrl,5.00e-02,1,6660276
Ftrl,5.00e-02,2,4591423
Ftrl,5.00e-02,3,2588536
Ftrl,5.00e-02,4,3139946
Ftrl,5.00e-02,5,2615935
Ftrl,5.00e-02,6,3169818
Ftrl,5.00e-02,7,2534543
Ftrl,5.00e-02,8,3310606
Ftrl,5.00e-02,9,2390757
Ftrl,5.00e-02,10,3364266
Ftrl,5.00e-02,11,2343817
Ftrl,5.00e-02,12,3454361
Ftrl,5.00e-02,13,2248236
Ftrl,5.00e-02,14,3498006
Ftrl,5.00e-02,15,2196695
Ftrl,5.00e-02,16,3486052
Ftrl,5.00e-02,17,2193011
Ftrl,5.00e-02,18,3459834
Ftrl,5.00e-02,19,2167700
Ftrl,5.00e-02,20,3434756
Ftrl,5.00e-02,21,2183496
Ftrl,5.00e-02,22,3417985
Ftrl,5.00e-02,23,2183309
Ftrl,5.00e-02,24,3402502
Ftrl,5.00e-02,25,2170057
Ftrl,5.00e-02,26,3428393
Ftrl,5.00e-02,27,2137580
Ftrl,5.00e-02,28,3451260
Ftrl,5.00e-02,29,2111525
Ftrl,5.00e-02,30,3469027
Ftrl,5.00e-02,31,2102878
Ftrl,5.00e-02,32,3471352
Ftrl,5.00e-02,33,2082033
Ftrl,5.00e-02,34,3432463
Ftrl,5.00e-02,35,2098319
Ftrl,5.00e-02,36,3419022
Ftrl,5.00e-02,37,2091638
Ftrl,5.00e-02,38,3385067
Ftrl,5.00e-02,39,2109351
Ftrl,5.00e-02,40,3347276
Ftrl,5.00e-02,41,2112098
Ftrl,5.00e-02,42,3337473
Ftrl,5.00e-02,43,2116508
Ftrl,5.00e-02,44,3299462
Ftrl,5.00e-02,45,2118658
Ftrl,5.00e-02,46,3237819
Ftrl,5.00e-02,47,2121305
Ftrl,5.00e-02,48,3135016
Ftrl,5.00e-02,49,2126022
Ftrl,5.00e-02,50,2996579
Ftrl,5.00e-02,51,2130585
Ftrl,5.00e-02,52,2814451
Ftrl,5.00e-02,53,2128254
Ftrl,5.00e-02,54,2642565
Ftrl,5.00e-02,55,2128782
Ftrl,5.00e-02,56,2454450
Ftrl,5.00e-02,57,2116827
Ftrl,5.00e-02,58,2280388
Ftrl,5.00e-02,59,2104644
Ftrl,5.00e-02,60,2150974
Ftrl,5.00e-02,61,2076810
Ftrl,5.00e-02,62,2048246
Ftrl,5.00e-02,63,2054176
Ftrl,5.00e-02,64,1990302
Ftrl,5.00e-02,65,2013646
Ftrl,5.00e-02,66,1962363
Ftrl,5.00e-02,67,2001817
Ftrl,5.00e-02,68,1963888
Ftrl,5.00e-02,69,1996369
Ftrl,5.00e-02,70,1975109
Ftrl,5.00e-02,71,1997174
Ftrl,5.00e-02,72,2013437
Ftrl,5.00e-02,73,2015850
Ftrl,5.00e-02,74,2038757
Ftrl,5.00e-02,75,2078931
Ftrl,5.00e-02,76,2123727
Ftrl,5.00e-02,77,2092907
Ftrl,5.00e-02,78,2160871
Ftrl,5.00e-02,79,2020268
Ftrl,5.00e-02,80,2219580
Ftrl,5.00e-02,81,1897973
Ftrl,5.00e-02,82,2217089
Ftrl,5.00e-02,83,1798306
Ftrl,5.00e-02,84,2252167
Ftrl,5.00e-02,85,1690995
Ftrl,5.00e-02,86,2250340
Ftrl,5.00e-02,87,1607954
Ftrl,5.00e-02,88,2240601
Ftrl,5.00e-02,89,1534840
Ftrl,5.00e-02,90,2246983
Ftrl,5.00e-02,91,1468035
Ftrl,5.00e-02,92,2215062
Ftrl,5.00e-02,93,1418725
Ftrl,5.00e-02,94,2230822
Ftrl,5.00e-02,95,1350039
Ftrl,5.00e-02,96,2186697
Ftrl,5.00e-02,97,1302992
Ftrl,5.00e-02,98,2201027
Ftrl,5.00e-02,99,1247930
Ftrl,5.00e-02,100,2161024
Ftrl,1.00e-02,1,6660709
Ftrl,1.00e-02,2,6494871
Ftrl,1.00e-02,3,6155531
Ftrl,1.00e-02,4,5673803
Ftrl,1.00e-02,5,5087524
